model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,1,0.17777404189109802,0.08362530171871185,0.09414874017238617,1,1,0.5480487428659572,0.8310079476241565,8.017967830529669,4.672487239793595,4.569673285009757,-0.10281395478383804,CNN,0.21467912197113037,0.21293137967586517,-0.0017477422952651978,0.0017477422952651978,0.18384917080402374,0.18736165761947632,0.0035124868154525757,0.0035124868154525757,0.02715207450091839,0.04519150033593178,0.01803942583501339,0.01803942583501339,0.030811097472906113,0.04833541065454483,0.017524313181638718,0.017524313181638718,4.916569578068174,5.0321981171753745,0.11562853910720072,0.11562853910720072,0.2954906225204468,0.5056272149085999,0.21013659238815308,0.21013659238815308,0.14253868162631989,0.18074361979961395,0.03820493817329407,0.03820493817329407
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,1,0.17777404189109802,0.08362530171871185,0.09414874017238617,1,1,0.23565624230485102,0.345935630877663,4.919431951207587,2.0729766341794176,2.021211555074598,-0.051765079104819645,CNN,0.21467912197113037,0.21293137967586517,-0.0017477422952651978,0.0017477422952651978,0.18384917080402374,0.18736165761947632,0.0035124868154525757,0.0035124868154525757,0.02715207450091839,0.04519150033593178,0.01803942583501339,0.01803942583501339,0.030811097472906113,0.04833541065454483,0.017524313181638718,0.017524313181638718,4.916569578068174,5.0321981171753745,0.11562853910720072,0.11562853910720072,0.2954906225204468,0.5056272149085999,0.21013659238815308,0.21013659238815308,0.14253868162631989,0.18074361979961395,0.03820493817329407,0.03820493817329407
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,2,0.17777404189109802,0.315417617559433,-0.13764357566833496,1,1,0.48868946080249204,0.7699574429375797,5.908602312910008,4.672487239793595,4.583504534930047,-0.08898270486354765,CNN,0.21467912197113037,0.21256689727306366,-0.0021122246980667114,0.0021122246980667114,0.18384917080402374,0.19136033952236176,0.007511168718338013,0.007511168718338013,0.02715207450091839,0.06852847337722778,0.041376398876309395,0.041376398876309395,0.030811097472906113,0.06237339600920677,0.03156229853630066,0.03156229853630066,4.916569578068174,5.102517796319351,0.1859482182511769,0.1859482182511769,0.2954906225204468,0.6224583983421326,0.3269677758216858,0.3269677758216858,0.14253868162631989,0.22150252759456635,0.07896384596824646,0.07896384596824646
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,2,0.17777404189109802,0.315417617559433,-0.13764357566833496,1,1,0.195473496128648,0.28114267812703714,6.872022718115779,2.0729766341794176,2.1104603181774815,0.0374836839980639,CNN,0.21467912197113037,0.21256689727306366,-0.0021122246980667114,0.0021122246980667114,0.18384917080402374,0.19136033952236176,0.007511168718338013,0.007511168718338013,0.02715207450091839,0.06852847337722778,0.041376398876309395,0.041376398876309395,0.030811097472906113,0.06237339600920677,0.03156229853630066,0.03156229853630066,4.916569578068174,5.102517796319351,0.1859482182511769,0.1859482182511769,0.2954906225204468,0.6224583983421326,0.3269677758216858,0.3269677758216858,0.14253868162631989,0.22150252759456635,0.07896384596824646,0.07896384596824646
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,3,0.17777404189109802,0.3034344017505646,-0.12566035985946655,1,1,0.4670369828972372,0.7736044315950883,8.731923257860215,4.672487239793595,4.566523192611117,-0.10596404718247765,CNN,0.21467912197113037,0.21194027364253998,-0.002738848328590393,0.002738848328590393,0.18384917080402374,0.19744612276554108,0.013596951961517334,0.013596951961517334,0.02715207450091839,0.10546872764825821,0.07831665314733982,0.07831665314733982,0.030811097472906113,0.08049258589744568,0.049681488424539566,0.049681488424539566,4.916569578068174,5.156736368105093,0.24016679003691888,0.24016679003691888,0.2954906225204468,0.7154301404953003,0.4199395179748535,0.4199395179748535,0.14253868162631989,0.2783726155757904,0.13583393394947052,0.13583393394947052
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,3,0.17777404189109802,0.3034344017505646,-0.12566035985946655,1,1,0.18952234206471494,0.2467464068655394,12.228429367151719,2.0729766341794176,2.084245623472433,0.011268989293015341,CNN,0.21467912197113037,0.21194027364253998,-0.002738848328590393,0.002738848328590393,0.18384917080402374,0.19744612276554108,0.013596951961517334,0.013596951961517334,0.02715207450091839,0.10546872764825821,0.07831665314733982,0.07831665314733982,0.030811097472906113,0.08049258589744568,0.049681488424539566,0.049681488424539566,4.916569578068174,5.156736368105093,0.24016679003691888,0.24016679003691888,0.2954906225204468,0.7154301404953003,0.4199395179748535,0.4199395179748535,0.14253868162631989,0.2783726155757904,0.13583393394947052,0.13583393394947052
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,4,0.17777404189109802,0.00883264560252428,0.16894139628857374,1,0,0.3493781512605042,0.6560188959986192,3.035454198526821,4.672487239793595,4.746456926357489,0.07396968656389369,CNN,0.21467912197113037,0.20812061429023743,-0.006558507680892944,0.006558507680892944,0.18384917080402374,0.21241840720176697,0.028569236397743225,0.028569236397743225,0.02715207450091839,0.1973453164100647,0.1701932419091463,0.1701932419091463,0.030811097472906113,0.11435172706842422,0.08354062959551811,0.08354062959551811,4.916569578068174,4.904888950617112,-0.011680627451061909,0.011680627451061909,0.2954906225204468,0.7251715660095215,0.4296809434890747,0.4296809434890747,0.14253868162631989,0.38384318351745605,0.24130450189113617,0.24130450189113617
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,4,0.17777404189109802,0.00883264560252428,0.16894139628857374,1,0,0.15635441871183317,0.12368412394536599,18.10686321103595,2.0729766341794176,2.261875931411051,0.18889929723163323,CNN,0.21467912197113037,0.20812061429023743,-0.006558507680892944,0.006558507680892944,0.18384917080402374,0.21241840720176697,0.028569236397743225,0.028569236397743225,0.02715207450091839,0.1973453164100647,0.1701932419091463,0.1701932419091463,0.030811097472906113,0.11435172706842422,0.08354062959551811,0.08354062959551811,4.916569578068174,4.904888950617112,-0.011680627451061909,0.011680627451061909,0.2954906225204468,0.7251715660095215,0.4296809434890747,0.4296809434890747,0.14253868162631989,0.38384318351745605,0.24130450189113617,0.24130450189113617
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,5,0.17777404189109802,0.004861866589635611,0.1729121753014624,1,0,0.4954552227685889,0.6044832280435409,15.502299287297463,4.672487239793595,4.264142432575918,-0.4083448072176772,CNN,0.21467912197113037,0.2029828429222107,-0.011696279048919678,0.011696279048919678,0.18384917080402374,0.22589068114757538,0.042041510343551636,0.042041510343551636,0.02715207450091839,0.2760229706764221,0.24887089617550373,0.24887089617550373,0.030811097472906113,0.13759076595306396,0.10677966848015785,0.10677966848015785,4.916569578068174,4.096376498566536,-0.8201930795016379,0.8201930795016379,0.2954906225204468,0.6534467339515686,0.3579561114311218,0.3579561114311218,0.14253868162631989,0.4652152359485626,0.32267655432224274,0.32267655432224274
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,5,0.17777404189109802,0.004861866589635611,0.1729121753014624,1,0,0.11226864679153276,0.009259246182713603,20.788036277183643,2.0729766341794176,2.372325899295434,0.29934926511601656,CNN,0.21467912197113037,0.2029828429222107,-0.011696279048919678,0.011696279048919678,0.18384917080402374,0.22589068114757538,0.042041510343551636,0.042041510343551636,0.02715207450091839,0.2760229706764221,0.24887089617550373,0.24887089617550373,0.030811097472906113,0.13759076595306396,0.10677966848015785,0.10677966848015785,4.916569578068174,4.096376498566536,-0.8201930795016379,0.8201930795016379,0.2954906225204468,0.6534467339515686,0.3579561114311218,0.3579561114311218,0.14253868162631989,0.4652152359485626,0.32267655432224274,0.32267655432224274
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,1,0.17777404189109802,0.09709890931844711,0.08067513257265091,1,1,0.40974856019103806,0.6955050285119624,16.92951316837937,4.672487239793595,4.145346359320174,-0.5271408804734214,CNN,0.21467912197113037,0.22321203351020813,0.008532911539077759,0.008532911539077759,0.18384917080402374,0.19126924872398376,0.007420077919960022,0.007420077919960022,0.02715207450091839,0.0775507390499115,0.05039866454899311,0.05039866454899311,0.030811097472906113,0.052813272923231125,0.022002175450325012,0.022002175450325012,4.916569578068174,5.00236023023207,0.08579065216389647,0.08579065216389647,0.2954906225204468,0.34952467679977417,0.05403405427932739,0.05403405427932739,0.14253868162631989,0.24279667437076569,0.1002579927444458,0.1002579927444458
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,1,0.17777404189109802,0.09709890931844711,0.08067513257265091,1,1,0.1637291280148423,0.15734023811152242,18.985188031086636,2.0729766341794176,1.9766636305366494,-0.09631300364276818,CNN,0.21467912197113037,0.22321203351020813,0.008532911539077759,0.008532911539077759,0.18384917080402374,0.19126924872398376,0.007420077919960022,0.007420077919960022,0.02715207450091839,0.0775507390499115,0.05039866454899311,0.05039866454899311,0.030811097472906113,0.052813272923231125,0.022002175450325012,0.022002175450325012,4.916569578068174,5.00236023023207,0.08579065216389647,0.08579065216389647,0.2954906225204468,0.34952467679977417,0.05403405427932739,0.05403405427932739,0.14253868162631989,0.24279667437076569,0.1002579927444458,0.1002579927444458
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,2,0.17777404189109802,0.00905840378254652,0.1687156381085515,1,0,0.40589759753449606,0.5691857667499363,20.998815265417992,4.672487239793595,4.157581176910113,-0.5149060628834823,CNN,0.21467912197113037,0.23158548772335052,0.016906365752220154,0.016906365752220154,0.18384917080402374,0.19896885752677917,0.015119686722755432,0.015119686722755432,0.02715207450091839,0.11992292106151581,0.09277084656059742,0.09277084656059742,0.030811097472906113,0.07246264070272446,0.041651543229818344,0.041651543229818344,4.916569578068174,5.077646833294812,0.16107725522663863,0.16107725522663863,0.2954906225204468,0.40041112899780273,0.10492050647735596,0.10492050647735596,0.14253868162631989,0.30857259035110474,0.16603390872478485,0.16603390872478485
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,2,0.17777404189109802,0.00905840378254652,0.1687156381085515,1,0,0.1696969696969697,0.14911849051149584,25.64226616377419,2.0729766341794176,1.495699133903803,-0.5772775002756145,CNN,0.21467912197113037,0.23158548772335052,0.016906365752220154,0.016906365752220154,0.18384917080402374,0.19896885752677917,0.015119686722755432,0.015119686722755432,0.02715207450091839,0.11992292106151581,0.09277084656059742,0.09277084656059742,0.030811097472906113,0.07246264070272446,0.041651543229818344,0.041651543229818344,4.916569578068174,5.077646833294812,0.16107725522663863,0.16107725522663863,0.2954906225204468,0.40041112899780273,0.10492050647735596,0.10492050647735596,0.14253868162631989,0.30857259035110474,0.16603390872478485,0.16603390872478485
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,3,0.17777404189109802,0.013375100679695606,0.16439894121140242,1,0,0.23269667751642817,0.33615858327982817,30.145452740651216,4.672487239793595,4.625839005901189,-0.04664823389240613,CNN,0.21467912197113037,0.2401627153158188,0.025483593344688416,0.025483593344688416,0.18384917080402374,0.20563440024852753,0.021785229444503784,0.021785229444503784,0.02715207450091839,0.15561796724796295,0.12846589274704456,0.12846589274704456,0.030811097472906113,0.09084244072437286,0.06003134325146675,0.06003134325146675,4.916569578068174,5.149172256595154,0.23260267852698036,0.23260267852698036,0.2954906225204468,0.4479921758174896,0.15250155329704285,0.15250155329704285,0.14253868162631989,0.36365604400634766,0.22111736238002777,0.22111736238002777
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,3,0.17777404189109802,0.013375100679695606,0.16439894121140242,1,0,0.1242928359379376,0.03937963978779551,36.41344667836149,2.0729766341794176,1.3013703802654415,-0.7716062539139761,CNN,0.21467912197113037,0.2401627153158188,0.025483593344688416,0.025483593344688416,0.18384917080402374,0.20563440024852753,0.021785229444503784,0.021785229444503784,0.02715207450091839,0.15561796724796295,0.12846589274704456,0.12846589274704456,0.030811097472906113,0.09084244072437286,0.06003134325146675,0.06003134325146675,4.916569578068174,5.149172256595154,0.23260267852698036,0.23260267852698036,0.2954906225204468,0.4479921758174896,0.15250155329704285,0.15250155329704285,0.14253868162631989,0.36365604400634766,0.22111736238002777,0.22111736238002777
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,4,0.17777404189109802,0.002625968074426055,0.17514807381667197,1,0,0.17848755284170972,0.26002436078095437,35.71559892492522,4.672487239793595,3.9833499137334947,-0.6891373260601004,CNN,0.21467912197113037,0.2621133625507355,0.0474342405796051,0.0474342405796051,0.18384917080402374,0.22277499735355377,0.03892582654953003,0.03892582654953003,0.02715207450091839,0.2237631380558014,0.196611063554883,0.196611063554883,0.030811097472906113,0.13008233904838562,0.09927124157547951,0.09927124157547951,4.916569578068174,5.300283007250757,0.383713429182583,0.383713429182583,0.2954906225204468,0.5573644638061523,0.26187384128570557,0.26187384128570557,0.14253868162631989,0.470320463180542,0.3277817815542221,0.3277817815542221
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,4,0.17777404189109802,0.002625968074426055,0.17514807381667197,1,0,0.11635150166852058,0.02544163537069373,38.73673433964023,2.0729766341794176,1.4934317291486554,-0.5795449050307622,CNN,0.21467912197113037,0.2621133625507355,0.0474342405796051,0.0474342405796051,0.18384917080402374,0.22277499735355377,0.03892582654953003,0.03892582654953003,0.02715207450091839,0.2237631380558014,0.196611063554883,0.196611063554883,0.030811097472906113,0.13008233904838562,0.09927124157547951,0.09927124157547951,4.916569578068174,5.300283007250757,0.383713429182583,0.383713429182583,0.2954906225204468,0.5573644638061523,0.26187384128570557,0.26187384128570557,0.14253868162631989,0.470320463180542,0.3277817815542221,0.3277817815542221
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,5,0.17777404189109802,0.002274288097396493,0.17549975379370153,1,0,0.1805669921185743,0.27137408341643215,31.41239556549348,4.672487239793595,4.047792796417015,-0.6246944433765798,CNN,0.21467912197113037,0.29241254925727844,0.07773342728614807,0.07773342728614807,0.18384917080402374,0.24247987568378448,0.05863070487976074,0.05863070487976074,0.02715207450091839,0.27529048919677734,0.24813841469585896,0.24813841469585896,0.030811097472906113,0.17027342319488525,0.13946232572197914,0.13946232572197914,4.916569578068174,5.458659966474924,0.5420903884067503,0.5420903884067503,0.2954906225204468,0.6703569889068604,0.3748663663864136,0.3748663663864136,0.14253868162631989,0.5762662887573242,0.43372760713100433,0.43372760713100433
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,5,0.17777404189109802,0.002274288097396493,0.17549975379370153,1,0,0.08702951529921472,-0.0607708408189751,38.244635357727354,2.0729766341794176,1.9088873986032973,-0.16408923557612032,CNN,0.21467912197113037,0.29241254925727844,0.07773342728614807,0.07773342728614807,0.18384917080402374,0.24247987568378448,0.05863070487976074,0.05863070487976074,0.02715207450091839,0.27529048919677734,0.24813841469585896,0.24813841469585896,0.030811097472906113,0.17027342319488525,0.13946232572197914,0.13946232572197914,4.916569578068174,5.458659966474924,0.5420903884067503,0.5420903884067503,0.2954906225204468,0.6703569889068604,0.3748663663864136,0.3748663663864136,0.14253868162631989,0.5762662887573242,0.43372760713100433,0.43372760713100433
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,1,0.17777404189109802,0.0774451196193695,0.10032892227172852,1,0,0.4269870609981516,0.5468439294134776,8.129892872573551,4.672487239793595,4.123981227822045,-0.5485060119715497,CNN,0.21467912197113037,0.21264852583408356,-0.002030596137046814,0.002030596137046814,0.18384917080402374,0.17263761162757874,-0.011211559176445007,0.011211559176445007,0.02715207450091839,0.005164760164916515,-0.021987314336001873,0.021987314336001873,0.030811097472906113,0.016399992629885674,-0.01441110484302044,0.01441110484302044,4.916569578068174,4.826309377967765,-0.09026020010040892,0.09026020010040892,0.2954906225204468,0.25753894448280334,-0.03795167803764343,0.03795167803764343,0.14253868162631989,0.13229848444461823,-0.01024019718170166,0.01024019718170166
resnet50,ig,n02769748,backpack,0,1102,defocus_blur,blur,1,0.17777404189109802,0.0774451196193695,0.10032892227172852,1,0,0.21884867622054893,0.2893843563366517,12.62323479828141,2.0729766341794176,1.7332006156748354,-0.33977601850458217,CNN,0.21467912197113037,0.21264852583408356,-0.002030596137046814,0.002030596137046814,0.18384917080402374,0.17263761162757874,-0.011211559176445007,0.011211559176445007,0.02715207450091839,0.005164760164916515,-0.021987314336001873,0.021987314336001873,0.030811097472906113,0.016399992629885674,-0.01441110484302044,0.01441110484302044,4.916569578068174,4.826309377967765,-0.09026020010040892,0.09026020010040892,0.2954906225204468,0.25753894448280334,-0.03795167803764343,0.03795167803764343,0.14253868162631989,0.13229848444461823,-0.01024019718170166,0.01024019718170166
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,2,0.17777404189109802,0.055186107754707336,0.12258793413639069,1,0,0.45459815928690483,0.5595478246320691,4.294378751485396,4.672487239793595,4.488911664538935,-0.18357557525466017,CNN,0.21467912197113037,0.21273168921470642,-0.0019474327564239502,0.0019474327564239502,0.18384917080402374,0.1690434366464615,-0.014805734157562256,0.014805734157562256,0.02715207450091839,0.004222964867949486,-0.022929109632968903,0.022929109632968903,0.030811097472906113,0.014177704229950905,-0.016633393242955208,0.016633393242955208,4.916569578068174,4.801255571369746,-0.11531400669842817,0.11531400669842817,0.2954906225204468,0.25349587202072144,-0.04199475049972534,0.04199475049972534,0.14253868162631989,0.12930095195770264,-0.013237729668617249,0.013237729668617249
resnet50,ig,n02769748,backpack,0,1102,defocus_blur,blur,2,0.17777404189109802,0.055186107754707336,0.12258793413639069,1,0,0.20959382909485355,0.2700171105264576,13.145374718630867,2.0729766341794176,2.248883329966772,0.1759066957873543,CNN,0.21467912197113037,0.21273168921470642,-0.0019474327564239502,0.0019474327564239502,0.18384917080402374,0.1690434366464615,-0.014805734157562256,0.014805734157562256,0.02715207450091839,0.004222964867949486,-0.022929109632968903,0.022929109632968903,0.030811097472906113,0.014177704229950905,-0.016633393242955208,0.016633393242955208,4.916569578068174,4.801255571369746,-0.11531400669842817,0.11531400669842817,0.2954906225204468,0.25349587202072144,-0.04199475049972534,0.04199475049972534,0.14253868162631989,0.12930095195770264,-0.013237729668617249,0.013237729668617249
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,3,0.17777404189109802,0.006020129658281803,0.17175391223281622,1,0,0.3809425524595803,0.5075954826759812,5.553311860221113,4.672487239793595,4.642815938457131,-0.029671301336463785,CNN,0.21467912197113037,0.21274326741695404,-0.0019358545541763306,0.0019358545541763306,0.18384917080402374,0.1624833196401596,-0.021365851163864136,0.021365851163864136,0.02715207450091839,0.004034009296447039,-0.02311806520447135,0.02311806520447135,0.030811097472906113,0.01128320675343275,-0.019527890719473362,0.019527890719473362,4.916569578068174,4.750800565108928,-0.16576901295924618,0.16576901295924618,0.2954906225204468,0.24787813425064087,-0.04761248826980591,0.04761248826980591,0.14253868162631989,0.1237439438700676,-0.01879473775625229,0.01879473775625229
