model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,2,0.17777404189109802,0.315417617559433,-0.13764357566833496,1,1,0.48868946080249204,0.7699574429375797,5.908602312910008,4.672487239793595,4.583504534930047,-0.08898270486354765,CNN
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,2,0.17777404189109802,0.315417617559433,-0.13764357566833496,1,1,0.195473496128648,0.28114267812703714,6.872022718115779,2.0729766341794176,2.1104603181774815,0.0374836839980639,CNN
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,3,0.17777404189109802,0.3034344017505646,-0.12566035985946655,1,1,0.4670369828972372,0.7736044315950883,8.731923257860215,4.672487239793595,4.566523192611117,-0.10596404718247765,CNN
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,3,0.17777404189109802,0.3034344017505646,-0.12566035985946655,1,1,0.18952234206471494,0.2467464068655394,12.228429367151719,2.0729766341794176,2.084245623472433,0.011268989293015341,CNN
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,4,0.17777404189109802,0.00883264560252428,0.16894139628857374,1,0,0.3493781512605042,0.6560188959986192,3.035454198526821,4.672487239793595,4.746456926357489,0.07396968656389369,CNN
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,4,0.17777404189109802,0.00883264560252428,0.16894139628857374,1,0,0.15635441871183317,0.12368412394536599,18.10686321103595,2.0729766341794176,2.261875931411051,0.18889929723163323,CNN
resnet50,cam,n02769748,backpack,0,1102,shot_noise,noise,5,0.17777404189109802,0.004861866589635611,0.1729121753014624,1,0,0.4954552227685889,0.6044832280435409,15.502299287297463,4.672487239793595,4.264142432575918,-0.4083448072176772,CNN
resnet50,ig,n02769748,backpack,0,1102,shot_noise,noise,5,0.17777404189109802,0.004861866589635611,0.1729121753014624,1,0,0.11226864679153276,0.009259246182713603,20.788036277183643,2.0729766341794176,2.372325899295434,0.29934926511601656,CNN
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,1,0.17777404189109802,0.09709890931844711,0.08067513257265091,1,1,0.40974856019103806,0.6955050285119624,16.92951316837937,4.672487239793595,4.145346359320174,-0.5271408804734214,CNN
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,1,0.17777404189109802,0.09709890931844711,0.08067513257265091,1,1,0.1637291280148423,0.15734023811152242,18.985188031086636,2.0729766341794176,1.9766636305366494,-0.09631300364276818,CNN
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,2,0.17777404189109802,0.00905840378254652,0.1687156381085515,1,0,0.40589759753449606,0.5691857667499363,20.998815265417992,4.672487239793595,4.157581176910113,-0.5149060628834823,CNN
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,2,0.17777404189109802,0.00905840378254652,0.1687156381085515,1,0,0.1696969696969697,0.14911849051149584,25.64226616377419,2.0729766341794176,1.495699133903803,-0.5772775002756145,CNN
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,3,0.17777404189109802,0.013375100679695606,0.16439894121140242,1,0,0.23269667751642817,0.33615858327982817,30.145452740651216,4.672487239793595,4.625839005901189,-0.04664823389240613,CNN
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,3,0.17777404189109802,0.013375100679695606,0.16439894121140242,1,0,0.1242928359379376,0.03937963978779551,36.41344667836149,2.0729766341794176,1.3013703802654415,-0.7716062539139761,CNN
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,4,0.17777404189109802,0.002625968074426055,0.17514807381667197,1,0,0.17848755284170972,0.26002436078095437,35.71559892492522,4.672487239793595,3.9833499137334947,-0.6891373260601004,CNN
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,4,0.17777404189109802,0.002625968074426055,0.17514807381667197,1,0,0.11635150166852058,0.02544163537069373,38.73673433964023,2.0729766341794176,1.4934317291486554,-0.5795449050307622,CNN
resnet50,cam,n02769748,backpack,0,1102,impulse_noise,noise,5,0.17777404189109802,0.002274288097396493,0.17549975379370153,1,0,0.1805669921185743,0.27137408341643215,31.41239556549348,4.672487239793595,4.047792796417015,-0.6246944433765798,CNN
resnet50,ig,n02769748,backpack,0,1102,impulse_noise,noise,5,0.17777404189109802,0.002274288097396493,0.17549975379370153,1,0,0.08702951529921472,-0.0607708408189751,38.244635357727354,2.0729766341794176,1.9088873986032973,-0.16408923557612032,CNN
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,1,0.17777404189109802,0.0774451196193695,0.10032892227172852,1,0,0.4269870609981516,0.5468439294134776,8.129892872573551,4.672487239793595,4.123981227822045,-0.5485060119715497,CNN
resnet50,ig,n02769748,backpack,0,1102,defocus_blur,blur,1,0.17777404189109802,0.0774451196193695,0.10032892227172852,1,0,0.21884867622054893,0.2893843563366517,12.62323479828141,2.0729766341794176,1.7332006156748354,-0.33977601850458217,CNN
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,2,0.17777404189109802,0.055186107754707336,0.12258793413639069,1,0,0.45459815928690483,0.5595478246320691,4.294378751485396,4.672487239793595,4.488911664538935,-0.18357557525466017,CNN
resnet50,ig,n02769748,backpack,0,1102,defocus_blur,blur,2,0.17777404189109802,0.055186107754707336,0.12258793413639069,1,0,0.20959382909485355,0.2700171105264576,13.145374718630867,2.0729766341794176,2.248883329966772,0.1759066957873543,CNN
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,3,0.17777404189109802,0.006020129658281803,0.17175391223281622,1,0,0.3809425524595803,0.5075954826759812,5.553311860221113,4.672487239793595,4.642815938457131,-0.029671301336463785,CNN
resnet50,ig,n02769748,backpack,0,1102,defocus_blur,blur,3,0.17777404189109802,0.006020129658281803,0.17175391223281622,1,0,0.2138364779874214,0.2672753135160227,13.362797411637178,2.0729766341794176,1.9782047512922838,-0.09477188288713378,CNN
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,4,0.17777404189109802,0.0019343079766258597,0.17583973391447216,1,0,0.32427261331398033,0.5032486119383953,5.947602845904096,4.672487239793595,4.7017487333071175,0.029261493513522474,CNN
resnet50,ig,n02769748,backpack,0,1102,defocus_blur,blur,4,0.17777404189109802,0.0019343079766258597,0.17583973391447216,1,0,0.1971133774676448,0.22860734182165215,15.98422584417802,2.0729766341794176,1.7908137410731504,-0.2821628931062672,CNN
resnet50,cam,n02769748,backpack,0,1102,defocus_blur,blur,5,0.17777404189109802,0.0010344386100769043,0.17673960328102112,1,0,0.19043947571318426,0.3841423603729408,10.812057655968527,4.672487239793595,4.182955489412328,-0.48953175038126684,CNN
resnet50,ig,n02769748,backpack,0,1102,defocus_blur,blur,5,0.17777404189109802,0.0010344386100769043,0.17673960328102112,1,0,0.20393474088291746,0.2649332602821609,16.343892024243335,2.0729766341794176,2.1515700209592867,0.07859338677986916,CNN
resnet50,cam,n02769748,backpack,0,1102,glass_blur,blur,1,0.17777404189109802,0.010277667082846165,0.16749637480825186,1,0,0.44309439930979944,0.6807417064792259,13.597351596791402,4.672487239793595,3.9816380601620827,-0.6908491796315124,CNN
resnet50,ig,n02769748,backpack,0,1102,glass_blur,blur,1,0.17777404189109802,0.010277667082846165,0.16749637480825186,1,0,0.24632101831729278,0.31769925483344985,13.853166125576365,2.0729766341794176,1.9346292766866533,-0.13834735749276428,CNN
resnet50,cam,n02769748,backpack,0,1102,glass_blur,blur,2,0.17777404189109802,0.0010016192682087421,0.17677242262288928,1,0,0.3175582540203479,0.5976917942516321,7.360033773891264,4.672487239793595,4.098899668567876,-0.573587571225719,CNN
resnet50,ig,n02769748,backpack,0,1102,glass_blur,blur,2,0.17777404189109802,0.0010016192682087421,0.17677242262288928,1,0,0.21973748176956734,0.27394462628635863,17.04405796361211,2.0729766341794176,2.1491211187903443,0.07614448461092671,CNN
resnet50,cam,n02769748,backpack,0,1102,glass_blur,blur,3,0.17777404189109802,0.0005541869904845953,0.17721985490061343,1,0,0.46041909196740394,0.6481425600304647,14.099831868271748,4.672487239793595,3.615037355026362,-1.057449884767233,CNN
resnet50,ig,n02769748,backpack,0,1102,glass_blur,blur,3,0.17777404189109802,0.0005541869904845953,0.17721985490061343,1,0,0.20350161889914858,0.2617733752405134,11.056040473409524,2.0729766341794176,2.494317684073795,0.4213410498943775,CNN
resnet50,cam,n02769748,backpack,0,1102,glass_blur,blur,4,0.17777404189109802,0.0005356421461328864,0.17723839974496514,1,0,0.32655083570060117,0.5944646189427372,0.45723078786338434,4.672487239793595,4.347216720805131,-0.3252705189884644,CNN
resnet50,ig,n02769748,backpack,0,1102,glass_blur,blur,4,0.17777404189109802,0.0005356421461328864,0.17723839974496514,1,0,0.21781337216357238,0.2811688799316907,5.633681178316373,2.0729766341794176,2.133829119546541,0.06085248536712351,CNN
resnet50,cam,n02769748,backpack,0,1102,glass_blur,blur,5,0.17777404189109802,0.00036137737333774567,0.17741266451776028,1,0,0.2372766481823783,0.15847805842442547,19.589549067383697,4.672487239793595,4.142204980313484,-0.5302822594801109,CNN
resnet50,ig,n02769748,backpack,0,1102,glass_blur,blur,5,0.17777404189109802,0.00036137737333774567,0.17741266451776028,1,0,0.1898043864848844,0.2449315579477983,4.452265528266635,2.0729766341794176,2.439925348202416,0.36694871402299833,CNN
resnet50,cam,n02769748,backpack,0,1102,motion_blur,blur,1,0.17777404189109802,0.0288836769759655,0.14889036491513252,1,0,0.49367465396636406,0.7423803342055909,8.903056219816673,4.672487239793595,4.4376831976126105,-0.2348040421809845,CNN
resnet50,ig,n02769748,backpack,0,1102,motion_blur,blur,1,0.17777404189109802,0.0288836769759655,0.14889036491513252,1,0,0.2538730634682659,0.35226701556322554,13.65948997222918,2.0729766341794176,1.586689729313613,-0.4862869048658045,CNN
resnet50,cam,n02769748,backpack,0,1102,motion_blur,blur,2,0.17777404189109802,0.0014709803508594632,0.17630306154023856,1,0,0.270379746835443,0.3658158174115936,5.654864312622206,4.672487239793595,4.122437875788792,-0.5500493640048028,CNN
resnet50,ig,n02769748,backpack,0,1102,motion_blur,blur,2,0.17777404189109802,0.0014709803508594632,0.17630306154023856,1,0,0.231335500889516,0.3345713912488623,19.665709070354595,2.0729766341794176,1.5117922923606004,-0.5611843418188172,CNN
resnet50,cam,n02769748,backpack,0,1102,motion_blur,blur,3,0.17777404189109802,0.001391784055158496,0.17638225783593953,1,0,0.12612208258527827,0.04876294390040689,4.277914280537212,4.672487239793595,4.501848522275851,-0.17063871751774418,CNN
resnet50,ig,n02769748,backpack,0,1102,motion_blur,blur,3,0.17777404189109802,0.001391784055158496,0.17638225783593953,1,0,0.19868617497760527,0.24082349439903017,15.98365371876605,2.0729766341794176,1.9563613075387367,-0.11661532664068086,CNN
resnet50,cam,n02769748,backpack,0,1102,motion_blur,blur,4,0.17777404189109802,0.0007469981210306287,0.1770270437700674,1,0,0.21596898285575816,0.08420458075490503,20.42565329307168,4.672487239793595,4.168341493246837,-0.504145746546758,CNN
resnet50,ig,n02769748,backpack,0,1102,motion_blur,blur,4,0.17777404189109802,0.0007469981210306287,0.1770270437700674,1,0,0.20270837078315057,0.2385827982924618,4.525663858952546,2.0729766341794176,1.8171624543248275,-0.2558141798545901,CNN
resnet50,cam,n02769748,backpack,0,1102,motion_blur,blur,5,0.17777404189109802,0.0005175125552341342,0.1772565293358639,1,0,0.28206438426162495,0.2949561105494453,17.02298156040174,4.672487239793595,4.181483666550515,-0.49100357324307975,CNN
resnet50,ig,n02769748,backpack,0,1102,motion_blur,blur,5,0.17777404189109802,0.0005175125552341342,0.1772565293358639,1,0,0.21032320308731306,0.24054467788402759,18.64901533879847,2.0729766341794176,1.4402958109782178,-0.6326808232011998,CNN
resnet50,cam,n02769748,backpack,0,1102,zoom_blur,blur,1,0.17777404189109802,0.009125929325819016,0.168648112565279,1,0,0.3830358988493075,0.608567511650168,7.474514166848239,4.672487239793595,3.706399822632066,-0.9660874171615292,CNN
resnet50,ig,n02769748,backpack,0,1102,zoom_blur,blur,1,0.17777404189109802,0.009125929325819016,0.168648112565279,1,0,0.23878294143059928,0.3491618540243671,10.807678414321723,2.0729766341794176,1.8281140671995844,-0.24486256697983322,CNN
resnet50,cam,n02769748,backpack,0,1102,zoom_blur,blur,2,0.17777404189109802,0.009191177785396576,0.16858286410570145,1,0,0.48318924111431316,0.6653312771436339,11.93691346718521,4.672487239793595,3.7423550354742336,-0.9301322043193614,CNN
resnet50,ig,n02769748,backpack,0,1102,zoom_blur,blur,2,0.17777404189109802,0.009191177785396576,0.16858286410570145,1,0,0.23497200516827663,0.3338778019392782,12.339223362259098,2.0729766341794176,2.2684672205656713,0.19549058638625372,CNN
resnet50,cam,n02769748,backpack,0,1102,zoom_blur,blur,3,0.17777404189109802,0.0032048062421381474,0.17456923564895988,1,0,0.35019507601237726,0.5826260822900169,12.300922191748967,4.672487239793595,3.541401188300579,-1.1310860514930159,CNN
resnet50,ig,n02769748,backpack,0,1102,zoom_blur,blur,3,0.17777404189109802,0.0032048062421381474,0.17456923564895988,1,0,0.2172225591267435,0.29340555136507857,13.376634035001368,2.0729766341794176,1.6270141224586683,-0.4459625117207493,CNN
resnet50,cam,n02769748,backpack,0,1102,zoom_blur,blur,4,0.17777404189109802,0.001706146402284503,0.17606789548881352,1,0,0.35029919989242253,0.5891720718420891,9.988708949552473,4.672487239793595,3.6562191927383605,-1.0162680470552345,CNN
resnet50,ig,n02769748,backpack,0,1102,zoom_blur,blur,4,0.17777404189109802,0.001706146402284503,0.17606789548881352,1,0,0.1966138070823894,0.25745970693498954,15.599193848087646,2.0729766341794176,1.9941790928967338,-0.07879754128268379,CNN
resnet50,cam,n02769748,backpack,0,1102,zoom_blur,blur,5,0.17777404189109802,0.0035390304401516914,0.17423501145094633,1,0,0.3129251700680272,0.5638107712547463,3.0572004590894064,4.672487239793595,4.158623730866931,-0.5138635089266641,CNN
resnet50,ig,n02769748,backpack,0,1102,zoom_blur,blur,5,0.17777404189109802,0.0035390304401516914,0.17423501145094633,1,0,0.2006220839813375,0.2689085254066156,17.832589879234096,2.0729766341794176,2.093487521815732,0.02051088763631448,CNN
resnet50,cam,n02769748,backpack,0,1102,snow,weather,1,0.17777404189109802,0.018497856333851814,0.1592761855572462,1,0,0.4415397874174088,0.7422296923767524,16.488935045498796,4.672487239793595,4.299632060924976,-0.37285517886861896,CNN
resnet50,ig,n02769748,backpack,0,1102,snow,weather,1,0.17777404189109802,0.018497856333851814,0.1592761855572462,1,0,0.17407580720636406,0.16246193510391274,25.163680784632895,2.0729766341794176,1.697768329268404,-0.37520830491101353,CNN
resnet50,cam,n02769748,backpack,0,1102,snow,weather,2,0.17777404189109802,0.0013860745821148157,0.1763879673089832,1,0,0.23885940007406492,0.4787108875676446,14.61641271907139,4.672487239793595,4.357980010649286,-0.31450722914430873,CNN
resnet50,ig,n02769748,backpack,0,1102,snow,weather,2,0.17777404189109802,0.0013860745821148157,0.1763879673089832,1,0,0.06828463462664325,-0.10517433572234355,38.736529386381676,2.0729766341794176,1.3562388259598395,-0.7167378082195781,CNN
resnet50,cam,n02769748,backpack,0,1102,snow,weather,3,0.17777404189109802,0.004590531345456839,0.17318351054564118,1,0,0.41671372106154714,0.6501367903699715,20.201895837431103,4.672487239793595,4.568079661331451,-0.1044075784621441,CNN
resnet50,ig,n02769748,backpack,0,1102,snow,weather,3,0.17777404189109802,0.004590531345456839,0.17318351054564118,1,0,0.10200944328538487,-0.054684539680666305,38.23512197156348,2.0729766341794176,1.1340412165784164,-0.9389354176010012,CNN
resnet50,cam,n02769748,backpack,0,1102,snow,weather,4,0.17777404189109802,0.004050100222229958,0.17372394166886806,1,0,0.27944926058133607,0.549635050542422,22.339972308425864,4.672487239793595,4.289514718015427,-0.3829725217781679,CNN
resnet50,ig,n02769748,backpack,0,1102,snow,weather,4,0.17777404189109802,0.004050100222229958,0.17372394166886806,1,0,0.07400074910375087,-0.10462865904450978,41.94930799240881,2.0729766341794176,1.4148958685106163,-0.6580807656688012,CNN
resnet50,cam,n02769748,backpack,0,1102,snow,weather,5,0.17777404189109802,0.0010900914203375578,0.17668395047076046,1,0,0.08744175967060354,0.048888788439302895,8.931334331403752,4.672487239793595,4.071246228595442,-0.6012410111981534,CNN
resnet50,ig,n02769748,backpack,0,1102,snow,weather,5,0.17777404189109802,0.0010900914203375578,0.17668395047076046,1,0,0.033520416044487925,-0.16127680679906742,39.49791970374047,2.0729766341794176,0.6008098845372809,-1.4721667496421367,CNN
resnet50,cam,n02769748,backpack,0,1102,frost,weather,1,0.17777404189109802,0.04484736919403076,0.13292667269706726,1,0,0.6168841630417271,0.8239006481228617,13.363589839816271,4.672487239793595,4.346220173214391,-0.326267066579204,CNN
resnet50,ig,n02769748,backpack,0,1102,frost,weather,1,0.17777404189109802,0.04484736919403076,0.13292667269706726,1,0,0.08415253321810522,-0.06044618957970246,39.896440024913865,2.0729766341794176,1.0214120843980816,-1.051564549781336,CNN
resnet50,cam,n02769748,backpack,0,1102,frost,weather,2,0.17777404189109802,0.012619251385331154,0.16515479050576687,1,0,0.6048612776844967,0.7544048804892871,13.162881995493507,4.672487239793595,4.313675879364757,-0.3588113604288381,CNN
resnet50,ig,n02769748,backpack,0,1102,frost,weather,2,0.17777404189109802,0.012619251385331154,0.16515479050576687,1,0,0.14285714285714285,0.0779496977491781,29.680653621795557,2.0729766341794176,1.920187546002785,-0.1527890881766325,CNN
resnet50,cam,n02769748,backpack,0,1102,frost,weather,3,0.17777404189109802,0.006582867819815874,0.17119117407128215,1,0,0.30185497470489037,0.5233828141275592,9.75054416771124,4.672487239793595,4.77154592394816,0.09905868415456531,CNN
resnet50,ig,n02769748,backpack,0,1102,frost,weather,3,0.17777404189109802,0.006582867819815874,0.17119117407128215,1,0,0.1034634414513469,-0.02324192847221797,31.12619434707302,2.0729766341794176,2.0284056637437895,-0.04457097043562808,CNN
resnet50,cam,n02769748,backpack,0,1102,frost,weather,4,0.17777404189109802,0.002440745010972023,0.175333296880126,1,0,0.10213046343070503,-0.001531089292098262,6.138595046955637,4.672487239793595,4.492525133796117,-0.17996210599747808,CNN
resnet50,ig,n02769748,backpack,0,1102,frost,weather,4,0.17777404189109802,0.002440745010972023,0.175333296880126,1,0,0.06828463462664325,-0.10944551417990415,28.4207580934363,2.0729766341794176,1.3552296503782277,-0.7177469838011898,CNN
resnet50,cam,n02769748,backpack,0,1102,frost,weather,5,0.17777404189109802,0.007499658968299627,0.1702743829227984,1,0,0.1991874775958896,0.41275523222555943,12.938020333194617,4.672487239793595,4.158804835908445,-0.5136824038851504,CNN
resnet50,ig,n02769748,backpack,0,1102,frost,weather,5,0.17777404189109802,0.007499658968299627,0.1702743829227984,1,0,0.11622733844956067,0.041973919506540544,37.33982977479017,2.0729766341794176,1.9907425010048476,-0.08223413317456996,CNN
resnet50,cam,n02769748,backpack,0,1102,fog,weather,1,0.17777404189109802,0.021004237234592438,0.15676980465650558,1,0,0.4841762792073351,0.766928987934291,13.709245883308661,4.672487239793595,4.103884073397383,-0.5686031663962119,CNN
resnet50,ig,n02769748,backpack,0,1102,fog,weather,1,0.17777404189109802,0.021004237234592438,0.15676980465650558,1,0,0.27578974130807854,0.4853127746705049,25.17319128948834,2.0729766341794176,1.8872895924911455,-0.1856870416882721,CNN
resnet50,cam,n02769748,backpack,0,1102,fog,weather,2,0.17777404189109802,0.023074498400092125,0.1546995434910059,1,0,0.5638488507985976,0.8012151347537537,18.403373884841034,4.672487239793595,4.419861181215236,-0.2526260585783593,CNN
resnet50,ig,n02769748,backpack,0,1102,fog,weather,2,0.17777404189109802,0.023074498400092125,0.1546995434910059,1,0,0.21112653110480903,0.25652819608532645,17.89478645298988,2.0729766341794176,0.8666118675138709,-1.2063647666655468,CNN
resnet50,cam,n02769748,backpack,0,1102,fog,weather,3,0.17777404189109802,0.01705930009484291,0.1607147417962551,1,0,0.5720551378446115,0.8412406922770878,13.500129430726894,4.672487239793595,4.073392685779627,-0.599094554013968,CNN
resnet50,ig,n02769748,backpack,0,1102,fog,weather,3,0.17777404189109802,0.01705930009484291,0.1607147417962551,1,0,0.17551976573938508,0.16356084084940292,30.05198749839982,2.0729766341794176,1.2485964808530046,-0.824380153326413,CNN
resnet50,cam,n02769748,backpack,0,1102,fog,weather,4,0.17777404189109802,0.014555728994309902,0.16321831289678812,1,0,0.4852451741735079,0.7600828884164145,17.363501406160637,4.672487239793595,4.300602679041963,-0.37188456075163234,CNN
resnet50,ig,n02769748,backpack,0,1102,fog,weather,4,0.17777404189109802,0.014555728994309902,0.16321831289678812,1,0,0.22487337523646794,0.3053875721539629,9.123932144751675,2.0729766341794176,1.4927509916144515,-0.5802256425649661,CNN
resnet50,cam,n02769748,backpack,0,1102,fog,weather,5,0.17777404189109802,0.002298765117302537,0.17547527677379549,1,0,0.318704421522896,0.4696775601126948,24.61785928167358,4.672487239793595,4.113341058855748,-0.5591461809378471,CNN
resnet50,ig,n02769748,backpack,0,1102,fog,weather,5,0.17777404189109802,0.002298765117302537,0.17547527677379549,1,0,0.13819109724978734,0.06625557082916511,49.08872105755042,2.0729766341794176,1.1513802466459153,-0.9215963875335023,CNN
resnet50,cam,n02769748,backpack,0,1102,brightness,weather,1,0.17777404189109802,0.13267286121845245,0.04510118067264557,1,1,0.6921261170123082,0.9524909595453855,3.0560853030484245,4.672487239793595,4.558729810223685,-0.11375742956990997,CNN
resnet50,ig,n02769748,backpack,0,1102,brightness,weather,1,0.17777404189109802,0.13267286121845245,0.04510118067264557,1,1,0.33786576018129705,0.5690977325119981,4.291735756942426,2.0729766341794176,1.5306283478116622,-0.5423482863677553,CNN
resnet50,cam,n02769748,backpack,0,1102,brightness,weather,2,0.17777404189109802,0.10924451053142548,0.06852953135967255,1,1,0.5988529552333918,0.8895341209576696,8.608341469578455,4.672487239793595,4.538569783070477,-0.13391745672311828,CNN
resnet50,ig,n02769748,backpack,0,1102,brightness,weather,2,0.17777404189109802,0.10924451053142548,0.06852953135967255,1,1,0.22233725108093294,0.32797292781287457,9.602279363043483,2.0729766341794176,1.292039462404953,-0.7809371717744646,CNN
resnet50,cam,n02769748,backpack,0,1102,brightness,weather,3,0.17777404189109802,0.06667043268680573,0.1111036092042923,1,0,0.554161827332559,0.8227178749793939,12.583903193175571,4.672487239793595,4.400525497482395,-0.2719617423112002,CNN
resnet50,ig,n02769748,backpack,0,1102,brightness,weather,3,0.17777404189109802,0.06667043268680573,0.1111036092042923,1,0,0.1304984511405238,0.057866451014636375,23.61247941648891,2.0729766341794176,1.1729064126161304,-0.9000702215632872,CNN
resnet50,cam,n02769748,backpack,0,1102,brightness,weather,4,0.17777404189109802,0.052008625119924545,0.12576541677117348,1,0,0.5280146163215591,0.7958531426327194,10.296668439967759,4.672487239793595,4.41526053662446,-0.25722670316913465,CNN
resnet50,ig,n02769748,backpack,0,1102,brightness,weather,4,0.17777404189109802,0.052008625119924545,0.12576541677117348,1,0,0.10116304586350669,-0.035679722148617685,34.306505222122,2.0729766341794176,0.9890166074450354,-1.083960026734382,CNN
resnet50,cam,n02769748,backpack,0,1102,brightness,weather,5,0.17777404189109802,0.06568151712417603,0.112092524766922,1,0,0.5302279484638256,0.7462353314200533,9.213106181119967,4.672487239793595,4.34537024075671,-0.3271169990368854,CNN
resnet50,ig,n02769748,backpack,0,1102,brightness,weather,5,0.17777404189109802,0.06568151712417603,0.112092524766922,1,0,0.09857150675934541,-0.047956843495448404,33.941236726307096,2.0729766341794176,1.226023569126681,-0.8469530650527366,CNN
resnet50,cam,n02769748,backpack,0,1102,contrast,digital,1,0.17777404189109802,0.0755423754453659,0.10223166644573212,1,0,0.6853064651553317,0.9410461333044168,2.036801111784382,4.672487239793595,4.623037244636597,-0.04944999515699777,CNN
resnet50,ig,n02769748,backpack,0,1102,contrast,digital,1,0.17777404189109802,0.0755423754453659,0.10223166644573212,1,0,0.4320776255707763,0.724583759629676,6.747616462780416,2.0729766341794176,2.047360897817922,-0.0256157363614955,CNN
resnet50,cam,n02769748,backpack,0,1102,contrast,digital,2,0.17777404189109802,0.04379726201295853,0.1339767798781395,1,0,0.6494370942558961,0.9199133883190319,2.8711803891812013,4.672487239793595,4.44039350085159,-0.23209373894200525,CNN
resnet50,ig,n02769748,backpack,0,1102,contrast,digital,2,0.17777404189109802,0.04379726201295853,0.1339767798781395,1,0,0.3616443931890645,0.6281389102184777,9.974143024573236,2.0729766341794176,1.9921110263364152,-0.08086560784300234,CNN
