model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model
resnet101,ig,n02769748,backpack,0,1102,shot_noise,noise,5,0.8228275179862976,0.0017354722367599607,0.8210920457495376,1,0,0.11152951600398715,0.027074186717630448,29.057560456214087,2.610841316943398,1.5646606041331388,-1.0461807128102592,CNN
resnet101,cam,n02769748,backpack,0,1102,impulse_noise,noise,1,0.8228275179862976,0.5362493395805359,0.2865781784057617,1,1,0.5708248552199092,0.7337850143915897,14.252061789542077,4.5033334566697025,4.678549365778598,0.1752159091088954,CNN
resnet101,ig,n02769748,backpack,0,1102,impulse_noise,noise,1,0.8228275179862976,0.5362493395805359,0.2865781784057617,1,1,0.12021430963277152,0.06137614633560274,36.091033586214245,2.610841316943398,1.317202549662346,-1.2936387672810519,CNN
resnet101,cam,n02769748,backpack,0,1102,impulse_noise,noise,2,0.8228275179862976,0.1255415678024292,0.6972859501838684,1,0,0.41811502048890775,0.6623144240075216,21.521320231818592,4.5033334566697025,4.64610756126942,0.1427741045997175,CNN
resnet101,ig,n02769748,backpack,0,1102,impulse_noise,noise,2,0.8228275179862976,0.1255415678024292,0.6972859501838684,1,0,0.1205895489057615,0.06445168449447607,38.31387525622453,2.610841316943398,1.1935327051494076,-1.4173086117939904,CNN
resnet101,cam,n02769748,backpack,0,1102,impulse_noise,noise,3,0.8228275179862976,0.004206589888781309,0.8186209280975163,1,0,0.40974856019103806,0.6615362693220669,12.528161617152298,4.5033334566697025,4.716007308482668,0.2126738518129656,CNN
resnet101,ig,n02769748,backpack,0,1102,impulse_noise,noise,3,0.8228275179862976,0.004206589888781309,0.8186209280975163,1,0,0.1040096804356196,0.026677929409851128,47.07062919477066,2.610841316943398,1.298202954738529,-1.312638362204869,CNN
resnet101,cam,n02769748,backpack,0,1102,impulse_noise,noise,4,0.8228275179862976,0.001564903650432825,0.8212626143358648,1,0,0.3333333333333333,0.4570787339690388,22.169558581003034,4.5033334566697025,3.977531475697476,-0.5258019809722265,CNN
resnet101,ig,n02769748,backpack,0,1102,impulse_noise,noise,4,0.8228275179862976,0.001564903650432825,0.8212626143358648,1,0,0.09515495416848538,-0.02442459337594149,45.36496533526385,2.610841316943398,1.7521141807081508,-0.8587271362352471,CNN
resnet101,cam,n02769748,backpack,0,1102,impulse_noise,noise,5,0.8228275179862976,0.0007302517769858241,0.8220972662093118,1,0,0.11079136690647481,0.10551275424618839,22.638050146631635,4.5033334566697025,3.8470543557734356,-0.656279100896267,CNN
resnet101,ig,n02769748,backpack,0,1102,impulse_noise,noise,5,0.8228275179862976,0.0007302517769858241,0.8220972662093118,1,0,0.07469079616640788,-0.08361775569837578,49.448608554704364,2.610841316943398,1.9903982358673402,-0.6204430810760577,CNN
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,1,0.8228275179862976,0.32513898611068726,0.49768853187561035,1,1,0.7034711024357124,0.8695132170708492,7.54946065022617,4.5033334566697025,4.404615693883153,-0.0987177627865492,CNN
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,1,0.8228275179862976,0.32513898611068726,0.49768853187561035,1,1,0.216411126598388,0.3007247361965748,5.7445972059943795,2.610841316943398,2.4390262767806568,-0.17181504016274118,CNN
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,2,0.8228275179862976,0.13452573120594025,0.6883017867803574,1,0,0.6322680328535415,0.8272174141154526,5.880027455081241,4.5033334566697025,4.597915927265815,0.09458247059611224,CNN
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,2,0.8228275179862976,0.13452573120594025,0.6883017867803574,1,0,0.20581521086146823,0.2724938815655448,7.372637226033734,2.610841316943398,2.70422979737379,0.09338848043039194,CNN
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,3,0.8228275179862976,0.026676345616579056,0.7961511723697186,1,0,0.47058392556231227,0.7359389738658191,4.72412571226193,4.5033334566697025,4.61207518904196,0.10874173237225726,CNN
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,3,0.8228275179862976,0.026676345616579056,0.7961511723697186,1,0,0.20004782972617483,0.2335416885491744,13.31811733094331,2.610841316943398,1.5782916630742778,-1.0325496538691201,CNN
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,4,0.8228275179862976,0.0010619221720844507,0.8217655958142132,1,0,0.18924043133072638,0.3766013510740636,12.586384746238302,4.5033334566697025,4.538785426794258,0.03545197012455503,CNN
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,4,0.8228275179862976,0.0010619221720844507,0.8217655958142132,1,0,0.2216676810712112,0.2913425958453808,8.812533142584984,2.610841316943398,2.0140207282453724,-0.5968205886980256,CNN
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,5,0.8228275179862976,0.00044608901953324676,0.8223814289667644,1,0,0.11072989873277628,0.20665584947011525,17.122061298998545,4.5033334566697025,4.503666807414561,0.0003333507448584072,CNN
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,5,0.8228275179862976,0.00044608901953324676,0.8223814289667644,1,0,0.21098039215686273,0.27390719050999196,7.235614969799512,2.610841316943398,1.9814841873427167,-0.6293571296006812,CNN
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,1,0.8228275179862976,0.006199037656188011,0.8166284803301096,1,0,0.17840789010214864,0.35738756238526226,11.684176425059015,4.5033334566697025,4.234255711604426,-0.2690777450652764,CNN
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,1,0.8228275179862976,0.006199037656188011,0.8166284803301096,1,0,0.2086469561028482,0.2699878730574589,16.835076470863275,2.610841316943398,1.9366103794557739,-0.6742309374876241,CNN
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,2,0.8228275179862976,0.024170342832803726,0.7986571751534939,1,0,0.48495601389812965,0.6903518017439504,9.472401537232859,4.5033334566697025,4.434698820313002,-0.06863463635670009,CNN
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,2,0.8228275179862976,0.024170342832803726,0.7986571751534939,1,0,0.1951887578897225,0.22886397363556657,20.809008079221375,2.610841316943398,2.1572750209086653,-0.45356629603473264,CNN
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,3,0.8228275179862976,0.0006693650502711535,0.8221581529360265,1,0,0.16860735910572894,0.23869100306665111,30.5678885401409,4.5033334566697025,4.520580532059034,0.017247075389331457,CNN
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,3,0.8228275179862976,0.0006693650502711535,0.8221581529360265,1,0,0.18741126360624705,0.21639437040939327,28.93522360348734,2.610841316943398,1.5296538141911695,-1.0811875027522284,CNN
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,4,0.8228275179862976,0.0006282040267251432,0.8221993139595725,1,0,0.09933774834437085,0.12232205639822427,20.28536583682474,4.5033334566697025,4.1871249932572905,-0.31620846341241204,CNN
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,4,0.8228275179862976,0.0006282040267251432,0.8221993139595725,1,0,0.18293257897218293,0.2322038256414989,13.94508614778307,2.610841316943398,2.4780894631306407,-0.13275185381275723,CNN
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,5,0.8228275179862976,0.00031190901063382626,0.8225156089756638,1,0,0.033680090637552784,0.03466257765208042,7.428999548146156,4.5033334566697025,4.207115007620219,-0.29621844904948347,CNN
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,5,0.8228275179862976,0.00031190901063382626,0.8225156089756638,1,0,0.17779603332942143,0.22715747866064326,8.676338555426259,2.610841316943398,2.5950907143649498,-0.01575060257844818,CNN
resnet101,cam,n02769748,backpack,0,1102,motion_blur,blur,1,0.8228275179862976,0.6735729575157166,0.14925456047058105,1,1,0.7092736098100997,0.9087996441402317,5.7791694675315375,4.5033334566697025,4.586541232139325,0.08320777546962255,CNN
resnet101,ig,n02769748,backpack,0,1102,motion_blur,blur,1,0.8228275179862976,0.6735729575157166,0.14925456047058105,1,1,0.22338026452124093,0.3231330829122039,10.983169580383695,2.610841316943398,2.2969366915521205,-0.3139046253912774,CNN
resnet101,cam,n02769748,backpack,0,1102,motion_blur,blur,2,0.8228275179862976,0.3086911737918854,0.5141363441944122,1,1,0.6325335502236682,0.898271734510676,6.336218357931477,4.5033334566697025,4.426372448237484,-0.07696100843221831,CNN
resnet101,ig,n02769748,backpack,0,1102,motion_blur,blur,2,0.8228275179862976,0.3086911737918854,0.5141363441944122,1,1,0.2256961406936981,0.3236040900952659,4.022411051312803,2.610841316943398,2.183542197747188,-0.4272991191962099,CNN
resnet101,cam,n02769748,backpack,0,1102,motion_blur,blur,3,0.8228275179862976,0.04102632775902748,0.7818011902272701,1,0,0.49992527275444626,0.8162373239994792,11.70652240830831,4.5033334566697025,4.495236012674887,-0.008097443994815379,CNN
resnet101,ig,n02769748,backpack,0,1102,motion_blur,blur,3,0.8228275179862976,0.04102632775902748,0.7818011902272701,1,0,0.18300229857959568,0.2088194969383566,23.599178376880285,2.610841316943398,1.9093260126756832,-0.7015153042677147,CNN
resnet101,cam,n02769748,backpack,0,1102,motion_blur,blur,4,0.8228275179862976,0.003300956916064024,0.8195265610702336,1,0,0.6179268096082541,0.8020805574735347,0.45105408443341155,4.5033334566697025,4.465919233455516,-0.03741422321418675,CNN
resnet101,ig,n02769748,backpack,0,1102,motion_blur,blur,4,0.8228275179862976,0.003300956916064024,0.8195265610702336,1,0,0.15362951893787,0.13173152143378802,29.31809806520035,2.610841316943398,1.0291444230256095,-1.5816968939177884,CNN
resnet101,cam,n02769748,backpack,0,1102,motion_blur,blur,5,0.8228275179862976,0.003795760218054056,0.8190317577682436,1,0,0.6769989138608071,0.790759885918385,8.282024712688411,4.5033334566697025,4.556301000250208,0.052967543580505705,CNN
resnet101,ig,n02769748,backpack,0,1102,motion_blur,blur,5,0.8228275179862976,0.003795760218054056,0.8190317577682436,1,0,0.1523049543601814,0.12322958397709495,33.79825859344908,2.610841316943398,1.687468941729979,-0.9233723752134189,CNN
resnet101,cam,n02769748,backpack,0,1102,zoom_blur,blur,1,0.8228275179862976,0.12336543202400208,0.6994620859622955,1,0,0.4624408014571949,0.7676399411935456,11.939865446220253,4.5033334566697025,4.571769683435061,0.06843622676535865,CNN
resnet101,ig,n02769748,backpack,0,1102,zoom_blur,blur,1,0.8228275179862976,0.12336543202400208,0.6994620859622955,1,0,0.21877466755722874,0.3019758463070436,10.457998491791832,2.610841316943398,2.1896468837360925,-0.42119443320730543,CNN
resnet101,cam,n02769748,backpack,0,1102,zoom_blur,blur,2,0.8228275179862976,0.1797894686460495,0.6430380493402481,1,0,0.5512790787541542,0.8162728032376261,5.54102952863356,4.5033334566697025,4.463881766023066,-0.03945169064663645,CNN
resnet101,ig,n02769748,backpack,0,1102,zoom_blur,blur,2,0.8228275179862976,0.1797894686460495,0.6430380493402481,1,0,0.19398013205639164,0.25183238930286506,13.051584346459643,2.610841316943398,2.4409393099307337,-0.16990200701266422,CNN
resnet101,cam,n02769748,backpack,0,1102,zoom_blur,blur,3,0.8228275179862976,0.029439326375722885,0.7933881916105747,1,0,0.4733905894443221,0.7355327165354775,4.4027258015205595,4.5033334566697025,4.202924174584177,-0.30040928208552575,CNN
resnet101,ig,n02769748,backpack,0,1102,zoom_blur,blur,3,0.8228275179862976,0.029439326375722885,0.7933881916105747,1,0,0.20206012696131273,0.25505171811730243,13.950327065801982,2.610841316943398,1.7276485453128085,-0.8831927716305894,CNN
resnet101,cam,n02769748,backpack,0,1102,zoom_blur,blur,4,0.8228275179862976,0.008674699813127518,0.8141528181731701,1,0,0.4616953102242936,0.7073493256355792,3.178527872998128,4.5033334566697025,4.126813521149645,-0.3765199355200579,CNN
resnet101,ig,n02769748,backpack,0,1102,zoom_blur,blur,4,0.8228275179862976,0.008674699813127518,0.8141528181731701,1,0,0.20886533365454107,0.2577389292611485,12.022226687765063,2.610841316943398,1.3582403663330767,-1.2526009506103213,CNN
resnet101,cam,n02769748,backpack,0,1102,zoom_blur,blur,5,0.8228275179862976,0.003629107726737857,0.8191984102595598,1,0,0.4768314210061783,0.7142600530697968,3.8241447864869254,4.5033334566697025,3.934984515063861,-0.5683489416058416,CNN
resnet101,ig,n02769748,backpack,0,1102,zoom_blur,blur,5,0.8228275179862976,0.003629107726737857,0.8191984102595598,1,0,0.21398330712471272,0.2927226188285782,13.274406452654526,2.610841316943398,2.216315932343097,-0.39452538460030073,CNN
resnet101,cam,n02769748,backpack,0,1102,snow,weather,1,0.8228275179862976,0.02750610187649727,0.7953214161098003,1,0,0.6035791323799633,0.8489040748703305,12.081292586128587,4.5033334566697025,4.600003645414018,0.09667018874431577,CNN
resnet101,ig,n02769748,backpack,0,1102,snow,weather,1,0.8228275179862976,0.02750610187649727,0.7953214161098003,1,0,0.15091743119266054,0.13998750561466847,34.13458686472951,2.610841316943398,1.597739937541041,-1.013101379402357,CNN
resnet101,cam,n02769748,backpack,0,1102,snow,weather,2,0.8228275179862976,0.0013396193971857429,0.8214878985891119,1,0,0.4550199347589706,0.6210969760993967,32.104076473119854,4.5033334566697025,3.6566080610132037,-0.8467253956564988,CNN
resnet101,ig,n02769748,backpack,0,1102,snow,weather,2,0.8228275179862976,0.0013396193971857429,0.8214878985891119,1,0,0.05814750382202541,-0.1150285242329173,57.923792129277594,2.610841316943398,1.2758393819985234,-1.3350019349448745,CNN
resnet101,cam,n02769748,backpack,0,1102,snow,weather,3,0.8228275179862976,0.01312295999377966,0.809704557992518,1,0,0.5007102803738318,0.7178644195660213,15.906446661104006,4.5033334566697025,4.193499231951017,-0.3098342247186858,CNN
resnet101,ig,n02769748,backpack,0,1102,snow,weather,3,0.8228275179862976,0.01312295999377966,0.809704557992518,1,0,0.09164083319736771,-0.06818313238833834,37.9589772449483,2.610841316943398,1.3294542397426963,-1.2813870772007017,CNN
resnet101,cam,n02769748,backpack,0,1102,snow,weather,4,0.8228275179862976,0.0013639217941090465,0.8214635961921886,1,0,0.43258868032260367,0.652111593277507,9.634090164109736,4.5033334566697025,4.732307865482997,0.22897440881329434,CNN
resnet101,ig,n02769748,backpack,0,1102,snow,weather,4,0.8228275179862976,0.0013639217941090465,0.8214635961921886,1,0,0.05386957891420771,-0.15599773269850065,42.539527880926016,2.610841316943398,1.538360666130573,-1.0724806508128248,CNN
resnet101,cam,n02769748,backpack,0,1102,snow,weather,5,0.8228275179862976,0.0003134726139251143,0.8225140453723725,1,0,0.37430129516019084,0.577164269066273,10.454468411089364,4.5033334566697025,4.396146718301191,-0.10718673836851167,CNN
resnet101,ig,n02769748,backpack,0,1102,snow,weather,5,0.8228275179862976,0.0003134726139251143,0.8225140453723725,1,0,0.033041688111168296,-0.19909684965953928,54.51250370666836,2.610841316943398,1.1912335923899835,-1.4196077245534144,CNN
resnet101,cam,n02769748,backpack,0,1102,frost,weather,1,0.8228275179862976,0.7363010048866272,0.08652651309967041,1,1,0.7198183531831034,0.9192079292253211,4.696843342179037,4.5033334566697025,4.656030180068136,0.15269672339843332,CNN
resnet101,ig,n02769748,backpack,0,1102,frost,weather,1,0.8228275179862976,0.7363010048866272,0.08652651309967041,1,1,0.07861787307216939,-0.057121981642289446,45.80102196017627,2.610841316943398,1.0191088678261977,-1.5917324491172002,CNN
resnet101,cam,n02769748,backpack,0,1102,frost,weather,2,0.8228275179862976,0.005977143999189138,0.8168503739871085,1,0,0.3491028828707748,0.6169567109195131,6.328441878550254,4.5033334566697025,4.486800507907278,-0.016532948762424837,CNN
resnet101,ig,n02769748,backpack,0,1102,frost,weather,2,0.8228275179862976,0.005977143999189138,0.8168503739871085,1,0,0.10146518136421007,-0.03723426790505664,31.169886805564936,2.610841316943398,2.0991990667353937,-0.5116422502080042,CNN
resnet101,cam,n02769748,backpack,0,1102,frost,weather,3,0.8228275179862976,0.07645606249570847,0.7463714554905891,1,0,0.45766158315177924,0.6959941347649963,8.739436448628616,4.5033334566697025,4.318789576217761,-0.18454388045194126,CNN
resnet101,ig,n02769748,backpack,0,1102,frost,weather,3,0.8228275179862976,0.07645606249570847,0.7463714554905891,1,0,0.05270886872607122,-0.1596315207131846,54.05486250014899,2.610841316943398,1.7600087415283745,-0.8508325754150234,CNN
resnet101,cam,n02769748,backpack,0,1102,frost,weather,4,0.8228275179862976,0.04623602330684662,0.776591494679451,1,0,0.3427883328873428,0.6802071819785421,7.298747044927778,4.5033334566697025,4.640183878834567,0.13685042216486476,CNN
resnet101,ig,n02769748,backpack,0,1102,frost,weather,4,0.8228275179862976,0.04623602330684662,0.776591494679451,1,0,0.11011559095182788,-0.00218398134994878,31.538364223532056,2.610841316943398,2.004276757433416,-0.606564559509982,CNN
resnet101,cam,n02769748,backpack,0,1102,frost,weather,5,0.8228275179862976,0.003972306847572327,0.8188552111387253,1,0,0.45407128368588817,0.6607119362673823,12.390861792547547,4.5033334566697025,4.664062244025198,0.16072878735549523,CNN
resnet101,ig,n02769748,backpack,0,1102,frost,weather,5,0.8228275179862976,0.003972306847572327,0.8188552111387253,1,0,0.053648293963254594,-0.14569610770269367,50.84649212964417,2.610841316943398,2.0961221847675153,-0.5147191321758826,CNN
resnet101,cam,n02769748,backpack,0,1102,fog,weather,1,0.8228275179862976,0.5485982894897461,0.2742292284965515,1,1,0.6774193548387096,0.8983848445316883,7.172014194804235,4.5033334566697025,4.499204526403732,-0.0041289302659706095,CNN
resnet101,ig,n02769748,backpack,0,1102,fog,weather,1,0.8228275179862976,0.5485982894897461,0.2742292284965515,1,1,0.3005053777374627,0.4902277881691972,8.757548840535305,2.610841316943398,1.8687731437232817,-0.7420681732201162,CNN
resnet101,cam,n02769748,backpack,0,1102,fog,weather,2,0.8228275179862976,0.5011253952980042,0.32170212268829346,1,1,0.5339701948796332,0.8429729500485196,3.5083098942576925,4.5033334566697025,4.5238844957969135,0.020551039127211013,CNN
resnet101,ig,n02769748,backpack,0,1102,fog,weather,2,0.8228275179862976,0.5011253952980042,0.32170212268829346,1,1,0.1617757712565839,0.1404029953955491,36.749849032290385,2.610841316943398,1.6693438180813844,-0.9414974988620135,CNN
resnet101,cam,n02769748,backpack,0,1102,fog,weather,3,0.8228275179862976,0.260405957698822,0.5624215602874756,1,1,0.670439414114514,0.881202042070065,9.94847996586159,4.5033334566697025,4.473277943939277,-0.03005551273042517,CNN
resnet101,ig,n02769748,backpack,0,1102,fog,weather,3,0.8228275179862976,0.260405957698822,0.5624215602874756,1,1,0.19933078393881454,0.2627759250043709,23.086252209265847,2.610841316943398,1.6358484130747684,-0.9749929038686296,CNN
resnet101,cam,n02769748,backpack,0,1102,fog,weather,4,0.8228275179862976,0.047953519970178604,0.774873998016119,1,0,0.6257897294670338,0.8292059067314925,14.771032290312842,4.5033334566697025,4.169891422021675,-0.33344203464802735,CNN
resnet101,ig,n02769748,backpack,0,1102,fog,weather,4,0.8228275179862976,0.047953519970178604,0.774873998016119,1,0,0.11604114539894357,0.051192496513786746,51.72477789248212,2.610841316943398,1.784647777564951,-0.826193539378447,CNN
resnet101,cam,n02769748,backpack,0,1102,fog,weather,5,0.8228275179862976,0.013643631711602211,0.8091838862746954,1,0,0.5756338802103775,0.8054243171854021,19.344732716249396,4.5033334566697025,4.256607480333609,-0.2467259763360934,CNN
resnet101,ig,n02769748,backpack,0,1102,fog,weather,5,0.8228275179862976,0.013643631711602211,0.8091838862746954,1,0,0.14149226569608736,0.10483470384715644,23.508655306224384,2.610841316943398,2.100755047321613,-0.5100862696217852,CNN
resnet101,cam,n02769748,backpack,0,1102,brightness,weather,1,0.8228275179862976,0.7880328893661499,0.034794628620147705,1,1,0.8491017964071856,0.9783797377245773,1.7066896824328186,4.5033334566697025,4.6254378725178285,0.12210441584812592,CNN
resnet101,ig,n02769748,backpack,0,1102,brightness,weather,1,0.8228275179862976,0.7880328893661499,0.034794628620147705,1,1,0.36497789867392044,0.611249316023511,4.012828543745101,2.610841316943398,2.386843931687294,-0.22399738525610413,CNN
resnet101,cam,n02769748,backpack,0,1102,brightness,weather,2,0.8228275179862976,0.7474884986877441,0.07533901929855347,1,1,0.7443295385417572,0.9477777478189829,2.8014072684219458,4.5033334566697025,4.662065177928947,0.15873172125924473,CNN
resnet101,ig,n02769748,backpack,0,1102,brightness,weather,2,0.8228275179862976,0.7474884986877441,0.07533901929855347,1,1,0.24818108326596605,0.3643322502889092,8.207393658273036,2.610841316943398,2.0983781770910626,-0.5124631398523354,CNN
resnet101,cam,n02769748,backpack,0,1102,brightness,weather,3,0.8228275179862976,0.5887258648872375,0.23410165309906006,1,1,0.7066575971431001,0.9115902138006128,4.2675368811801215,4.5033334566697025,4.651786500087434,0.14845304341773158,CNN
resnet101,ig,n02769748,backpack,0,1102,brightness,weather,3,0.8228275179862976,0.5887258648872375,0.23410165309906006,1,1,0.13709494674824382,0.05545050346415529,30.218713677418513,2.610841316943398,1.1302346952274354,-1.4806066217159626,CNN
resnet101,cam,n02769748,backpack,0,1102,brightness,weather,4,0.8228275179862976,0.5594168901443481,0.26341062784194946,1,1,0.7124818701475983,0.8945546604330774,2.512810743264083,4.5033334566697025,4.45766995341603,-0.045663503253672744,CNN
resnet101,ig,n02769748,backpack,0,1102,brightness,weather,4,0.8228275179862976,0.5594168901443481,0.26341062784194946,1,1,0.09905272956250342,-0.0477704835287711,39.55646175187495,2.610841316943398,0.6351072871488439,-1.975734029794554,CNN
resnet101,cam,n02769748,backpack,0,1102,brightness,weather,5,0.8228275179862976,0.5105921030044556,0.31223541498184204,1,1,0.6629660314830157,0.8867612858755639,3.7841077335913633,4.5033334566697025,4.652703698551981,0.14937024188227888,CNN
resnet101,ig,n02769748,backpack,0,1102,brightness,weather,5,0.8228275179862976,0.5105921030044556,0.31223541498184204,1,1,0.09390157501771214,-0.056521477526230476,39.89602215225951,2.610841316943398,1.9814382067922827,-0.6294031101511153,CNN
resnet101,cam,n02769748,backpack,0,1102,contrast,digital,1,0.8228275179862976,0.6865134835243225,0.1363140344619751,1,1,0.8362455402067515,0.9816749452329134,0.974165765278628,4.5033334566697025,4.655943879576235,0.15261042290653215,CNN
resnet101,ig,n02769748,backpack,0,1102,contrast,digital,1,0.8228275179862976,0.6865134835243225,0.1363140344619751,1,1,0.4815470918216711,0.7803218948406639,6.403408796000687,2.610841316943398,2.4612413147174337,-0.14960000222596426,CNN
resnet101,cam,n02769748,backpack,0,1102,contrast,digital,2,0.8228275179862976,0.6021326780319214,0.22069483995437622,1,1,0.8143360752056404,0.9699789544154673,1.6617021518186161,4.5033334566697025,4.700252189026896,0.1969187323571937,CNN
resnet101,ig,n02769748,backpack,0,1102,contrast,digital,2,0.8228275179862976,0.6021326780319214,0.22069483995437622,1,1,0.394082511459925,0.6685989893415588,11.705673222133273,2.610841316943398,2.659287388150862,0.048446071207464136,CNN
